I0,I1,,
53.398735,41.549999,,
53.222733,43.049999,,
53.193241,43.700001,,
53.270664,43.950001,,
53.327183,43.875,,
53.368427,44,,
53.299572,43.724998,,
53.447235,43.599998,,
53.505527,45.349998,,
53.548073,56.25,,
53.579121,76.025002,,
53.552303,85.625,,
53.582211,85.650002,,
53.554562,76.875,,
53.633335,65.699997,,
53.740311,59.224998,,
54.016296,55.700001,,
54.217731,52.099998,,
54.216305,49.474998,,
54.116306,49.125,,
54.04332,50.25,,
54.138489,50.924999,,
54.15847,50.025002,,
54.123581,47.525002,,
54.246548,45,,
54.088902,42.349998,,
53.973839,40.299999,,
53.889866,38.625,,
53.680138,37.349998,,
53.67551,37.599998,,
53.523693,38.974998,,
53.412895,40.875,,
53.332027,42.349998,,
53.322487,43.200001,,
53.315521,43.099998,,
53.359917,43,,
53.293358,42.775002,,
53.145824,43.849998,,
53.285545,53.174999,,
53.288559,71.599998,,
53.389721,85.650002,,
53.760426,85.800003,,
53.932022,78.324997,,
54.205696,65.699997,,
54.355961,56,,
54.317192,49.275002,,
54.338375,45.400002,,
54.304359,44.474998,,
54.180573,46.400002,,
54.090225,48.924999,,
54.073769,49.349998,,
53.962799,46.799999,,
53.832325,43.125,,
53.737103,39.375,,
53.667606,37.200001,,
53.666363,36.625,,
53.665459,37.849998,,
53.56583,39.825001,,
53.74052,41.450001,,
53.620621,42.950001,,
53.632072,43.575001,,
53.739388,44.25,,
53.669277,44.200001,,
53.618103,44.099998,,
53.481796,43.724998,,
53.382309,43.200001,,
53.408661,44.224998,,
53.576332,53.174999,,
53.500782,70.599998,,
53.59409,84.550003,,
53.662189,85.050003,,
53.711891,77.724998,,
53.896599,68.625,,
53.932446,62.049999,,
53.958614,56.974998,,
52.740734,52.125,,
52.989887,48.75,,
53.270695,47.799999,,
53.376678,48.650002,,
53.651947,48.950001,,
53.753895,47.549999,,
53.580902,45.200001,,
53.454643,42.075001,,
53.560413,40.099998,,
53.588127,38.799999,,
53.509399,37.900002,,
53.501419,37.974998,,
53.396633,38.599998,,
53.32016,39.150002,,
53.412777,40.5,,
53.430893,42.275002,,
53.345165,43.700001,,
53.480511,44.974998,,
53.529812,46.025002,,
53.466835,46.125,,
53.420876,45.900002,,
53.337849,47.950001,,
53.425694,59.450001,,
53.34137,77.074997,,
53.279823,85.675003,,
53.333858,81.775002,,
53.521736,71.025002,,
53.757824,63.700001,,
53.781689,61.424999,,
53.997021,59.099998,,
54.253136,55.150002,,
54.390583,51.700001,,
54.292984,50.450001,,
54.02383,50.125,,
54.173748,49.224998,,
54.134724,47.400002,,
54.106247,45.299999,,
53.986504,43.450001,,
53.849625,42.150002,,
53.749725,40.474998,,
53.577862,39.275002,,
53.452423,39.25,,
53.360878,39.674999,,
53.442501,40.575001,,
53.403111,41.150002,,
53.423843,41.700001,,
53.340012,42.375,,
53.377792,42.875,,
53.454845,43.349998,,
53.412125,44.174999,,
53.380939,49.575001,,
53.556099,65.125,,
53.584976,82.675003,,
53.606052,85.650002,,
53.621445,77.974998,,
53.880062,63.75,,
53.870907,52.825001,,
53.666302,47.224998,,
53.615932,45.049999,,
53.628647,46.974998,,
53.934803,53.299999,,
54.158249,59.75,,
54.271851,62.474998,,
54.255802,59.575001,,
54.293571,54.049999,,
54.321136,47.849998,,
54.192822,43.349998,,
54.000206,41.174999,,
54.008068,39.974998,,
53.815887,39.400002,,
53.873543,38.325001,,
53.816662,37.049999,,
53.973068,35.700001,,
53.938786,35.775002,,
53.715847,37.924999,,
53.652088,41.099998,,
53.605556,43.799999,,
53.720036,45.650002,,
53.605667,46.025002,,
53.571682,48.950001,,
53.645836,62.450001,,
53.798912,79.800003,,
53.861149,85.699997,,
53.807621,77.375,,
53.818027,62.950001,,
54.02354,51.775002,,
54.025097,46.575001,,
54.026234,43.625,,
54.076546,43.549999,,
54.113258,47.700001,,
54.189541,55.849998,,
54.096775,62.849998,,
54.029068,64.349998,,
53.979645,60.25,,
53.597229,53.700001,,
53.713959,48.150002,,
53.848633,44.375,,
53.749001,42.599998,,
53.676289,42.525002,,
53.672703,42,,
53.670082,40.224998,,
53.569206,38.525002,,
53.644028,37.625,,
53.748112,37.400002,,
53.67564,37.875,,
53.474308,39.099998,,
53.376846,41,,
53.404675,42.299999,,
53.326031,44.724998,,
53.268627,55.525002,,
53.226738,72.949997,,
53.344601,83.199997,,
53.331657,78,,
53.173779,64.275002,,
53.256466,52.174999,,
53.118896,45.950001,,
53.265888,43.5,,
53.323696,43.775002,,
53.316399,47.924999,,
53.706909,56.099998,,
53.892971,63.575001,,
54.028763,65.324997,,
54.127865,61.325001,,
54.150723,54.349998,,
54.117916,48.825001,,
54.044495,44.849998,,
53.990913,43.450001,,
53.902325,43.325001,,
53.93663,43.375,,
53.763752,42.474998,,
53.687057,40.325001,,
53.53212,38.325001,,
53.419041,37.900002,,
53.484951,38.325001,,
53.434097,39.799999,,
53.3475,41.150002,,
53.432739,42.775002,,
53.395988,50.200001,,
53.468121,67.449997,,
53.421814,82.900002,,
53.58593,83.550003,,
53.557278,71.175003,,
53.437405,56.875,,
53.349915,48.575001,,
53.23658,45.200001,,
51.867405,43.25,,
52.25354,43.25,,
52.485874,45.025002,,
52.754406,48.450001,,
53.148308,51.224998,,
53.386314,53.099998,,
53.560024,56.5,,
53.637325,58.900002,,
53.891659,57.424999,,
53.928841,53.549999,,
53.906502,49.224998,,
53.939682,46.775002,,
53.815456,44.900002,,
53.823753,44.599998,,
53.631886,44.549999,,
53.491859,43.625,,
53.290699,41.849998,,
53.391281,39.75,,
53.365734,38.424999,,
53.297604,38,,
53.247879,39.174999,,
53.360027,45.775002,,
53.441879,63.724998,,
53.452133,82.650002,,
53.360664,85.724998,,
53.541302,76.775002,,
53.47522,62.174999,,
53.525951,52.349998,,
53.661934,47.674999,,
53.563263,45.25,,
53.540726,43.625,,
53.425323,44.325001,,
53.242138,47.125,,
53.157925,49.525002,,
53.294369,50.349998,,
53.295002,49.474998,,
53.344948,48.450001,,
53.38139,49.599998,,
53.40799,52.775002,,
53.674801,55,,
53.820049,54.700001,,
53.827106,52.200001,,
53.93121,49.575001,,
53.858753,46.849998,,
53.904831,45.150002,,
53.839497,44.150002,,
53.989731,43.5,,
53.851986,41.924999,,
53.504059,39.950001,,
53.299599,38.724998,,
53.199856,43.625,,
53.423939,59.174999,,
53.389565,75.050003,,
53.413956,78.449997,,
53.431755,68.574997,,
53.345795,55.799999,,
53.382011,47.849998,,
53.358967,44.150002,,
53.292667,42.424999,,
53.442192,43.075001,,
53.551327,45.450001,,
53.532021,48.174999,,
53.468445,48.900002,,
53.372566,48.075001,,
53.35207,45.775002,,
53.188675,43.875,,
53.069424,42.75,,
53.031864,43.474998,,
53.301334,46.575001,,
53.596958,51.974998,,
53.763237,57.25,,
53.884594,58.5,,
53.874214,55.924999,,
53.916111,51.974998,,
53.847733,47.775002,,
53.698864,44.974998,,
53.837612,43.424999,,
53.889397,42.825001,,
53.778759,41.825001,,
53.648529,45,,
53.504002,58.325001,,
53.497475,74.925003,,
53.294796,80.25,,
53.245834,71.449997,,
53.210098,58.174999,,
53.233494,49.525002,,
53.250572,46.174999,,
53.114594,43.799999,,
53.114315,42.700001,,
53.213066,43.224998,,
53.334621,45.75,,
53.373859,47.575001,,
53.303535,47.924999,,
53.450123,46.299999,,
53.408672,44.400002,,
53.378422,42.799999,,
53.356346,42.900002,,
53.538151,44.974998,,
53.621361,50.25,,
53.583126,56.849998,,
53.555225,60.275002,,
53.534863,58.700001,,
53.668442,54.450001,,
53.568012,49.599998,,
53.544197,46.599998,,
53.526817,44.700001,,
53.514126,43.849998,,
53.504868,43,,
53.498108,43.299999,,
53.394222,51.875,,
53.516312,68.224998,,
53.456985,78.150002,,
53.463158,73.449997,,
53.517143,60.200001,,
53.754471,49.799999,,
53.680279,45.025002,,
53.428219,43.325001,,
53.244251,42.400002,,
53.159466,42.974998,,
53.295498,45.674999,,
53.295822,48.275002,,
53.147621,49.224998,,
53.138416,48,,
53.230656,45.825001,,
53.297981,43.950001,,
53.297634,42.950001,,
53.247902,42.799999,,
53.261089,43.349998,,
53.171749,44.299999,,
53.304466,45.349998,,
53.401329,47.950001,,
53.620461,54.224998,,
53.829868,61.450001,,
53.834267,63.75,,
53.837479,59.974998,,
53.790344,53.375,,
53.8549,47.849998,,
53.852539,49.349998,,
53.850811,63.599998,,
53.651634,79.375,,
53.506271,80.199997,,
53.548615,66.925003,,
53.530041,50.950001,,
53.467003,40.900002,,
53.569431,36.625,,
52.110336,36.150002,,
52.48032,38.849998,,
52.799831,43.799999,,
52.88459,48.474998,,
52.946442,50.5,,
52.892632,49.5,,
52.853352,46.599998,,
52.874168,44.125,,
53.087276,42.950001,,
53.143852,42.674999,,
53.135666,43.099998,,
53.129688,44.125,,
53.026371,46.200001,,
53.247841,50.900002,,
53.409477,56.474998,,
53.527447,60.049999,,
53.811462,59.224998,,
54.018749,55.200001,,
54.021599,50.375,,
54.122643,46.549999,,
53.948986,43.950001,,
53.82225,47.424999,,
54.026619,62.049999,,
53.779949,78.925003,,
53.550442,81.925003,,
53.580853,70.150002,,
53.504089,55.025002,,
53.448059,46.474998,,
53.357693,43.424999,,
53.291737,41.924999,,
53.39204,41.174999,,
53.366287,42.650002,,
53.347488,45.424999,,
53.482208,47.974998,,
53.333134,48.25,,
53.372776,46.650002,,
53.352222,44.75,,
53.287743,43.375,,
53.339642,43.325001,,
53.179604,43.525002,,
53.062801,44.200001,,
53.027039,44.924999,,
53.099888,45.349998,,
53.153057,45.275002,,
53.241341,46,,
53.305775,49.950001,,
53.600197,57.099998,,
53.765602,63.599998,,
53.886318,63.849998,,
53.875469,59.5,,
54.065468,54.424999,,
53.956738,59.025002,,
53.976337,74.25,,
53.99065,85.199997,,
53.951611,80.724998,,
53.873642,66.224998,,
53.668297,52.575001,,
53.518429,44.200001,,
53.409046,39.200001,,
53.477654,37.450001,,
53.428772,38.099998,,
53.393093,42.125,,
53.31757,46.275002,,
53.163502,47.599998,,
53.298443,46.325001,,
53.297974,43.700001,,
53.248146,41.775002,,
53.409706,40.974998,,
53.280216,41.049999,,
53.334145,41.924999,,
53.324032,42.650002,,
53.267166,43.674999,,
53.324627,45,,
53.267605,47.575001,,
53.423904,52.650002,,
53.488499,57.974998,,
53.634602,59.575001,,
53.790714,57.400002,,
53.805695,52.799999,,
53.61871,51.049999,,
53.5812,62.200001,,
53.702255,80.25,,
53.642174,85.800003,,
53.499359,76.125,,
53.593052,58.599998,,
53.611942,46.075001,,
53.57626,40.825001,,
53.500732,38.174999,,
53.445614,37.349998,,
53.454861,39.349998,,
53.362656,43.75,,
53.295364,47.525002,,
53.196766,48.099998,,
53.322723,46.549999,,
53.315689,43.724998,,
53.261082,42.049999,,
53.221226,41.950001,,
53.093182,42.125,,
53.197643,42.400002,,
53.026489,43.200001,,
53.099491,44.150002,,
53.350685,47.424999,,
53.534019,55.5,,
54.063656,63.875,,
54.549164,81.375,,
54.755074,85.349998,,
54.657959,66.550003,,
54.24073,44.125,,
54.035175,28.674999,,
53.835667,32.474998,,
53.887978,54.799999,,
53.876678,75.800003,,
53.868435,79.349998,,
53.862411,69.175003,,
53.858021,57.775002,,
53.95377,52.575001,,
53.875217,47.25,,
53.718929,42.924999,,
53.802784,39.775002,,
53.863976,34.5,,
53.809685,36.299999,,
53.869015,40.700001,,
54.011272,44.25,,
53.966667,45.224998,,
53.736191,44.474998,,
53.666939,43.674999,,
53.616398,43.875,,
53.678463,45.924999,,
53.67429,50.349998,,
53.819675,55.025002,,
53.826832,57.25,,
53.733097,55.724998,,
53.813114,51.549999,,
53.772556,47.025002,,
53.644009,43.025002,,
53.896538,39.849998,,
53.833443,37.549999,,
53.787399,37.474998,,
53.654831,45.5,,
53.607555,64.199997,,
53.573055,78.875,,
53.448914,77.974998,,
53.457275,64.775002,,
53.364414,51.724998,,
53.445076,44.700001,,
52.019577,41.549999,,
52.315125,41.375,,
52.62978,42.75,,
52.661518,45.900002,,
52.882595,48.599998,,
52.994473,48.924999,,
53.076122,47.299999,,
53.135715,44.875,,
53.278164,44.775002,,
53.43161,48.75,,
53.593082,54.150002,,
53.661453,56.275002,,
53.76083,54.275002,,
53.58596,50.650002,,
53.458336,47.75,,
53.464149,45.400002,,
53.567345,44.400002,,
53.494228,44.325001,,
53.292427,43.674999,,
53.244102,42.150002,,
53.307793,40.174999,,
53.354271,39.174999,,
53.388203,43.375,,
53.313999,59.625,,
53.457767,78.900002,,
53.562691,85.150002,,
53.589787,75.300003,,
53.60957,60.650002,,
53.475563,50.924999,,
53.476723,46.825001,,
53.279652,44.375,,
53.234779,42.924999,,
53.15255,43.575001,,
52.894619,46.400002,,
53.003242,48.799999,,
53.033043,48.950001,,
53.054794,48.099998,,
53.367542,48.599998,,
53.595798,52.275002,,
53.613949,55.775002,,
53.676682,56.650002,,
53.92038,54.599998,,
53.850849,51.200001,,
53.899063,48.099998,,
53.835289,45.724998,,
53.739265,44.549999,,
53.669186,43.775002,,
53.519077,42.974998,,
53.409519,41,,
53.280087,39,,
53.334057,38.549999,,
53.323971,41.275002,,
53.316597,54.900002,,
53.261749,73.199997,,
53.22171,81.050003,,
53.340935,73.175003,,
53.378464,59.700001,,
53.306896,49.25,,
53.452579,45.299999,,
53.410477,43.25,,
53.181824,43.125,,
53.311817,44.950001,,
53.258255,47.900002,,
53.318123,49.950001,,
53.262856,50.375,,
53.321484,52.200001,,
53.413746,56.275002,,
53.580044,58.674999,,
53.503498,57.025002,,
53.497105,53.25,,
53.492447,49.950001,,
53.686962,47.275002,,
53.680485,45.450001,,
53.675762,44.950001,,
53.57336,44.299999,,
53.647057,43.049999,,
53.55241,40.799999,,
53.48333,39.025002,,
53.432911,38.625,,
53.445591,40.900002,,
53.50433,52.599998,,
53.398758,71.974998,,
53.321712,83.775002,,
53.265476,79.175003,,
53.422352,65.974998,,
53.388409,55.075001,,
53.215195,50,,
53.187737,46.825001,,
53.16769,44.75,,
53.301506,44.5,,
53.349686,46.525002,,
53.285892,48.974998,,
53.437252,49.974998,,
53.399284,50.349998,,
53.569485,52.625,,
53.69371,56.724998,,
53.734894,58.599998,,
53.814426,56.299999,,
53.724037,52.099998,,
53.658066,47.900002,,
53.510963,44.224998,,
53.55204,42.174999,,
53.483059,41.650002,,
53.284271,42.049999,,
53.337105,42.674999,,
53.375675,42.775002,,
53.35434,41.900002,,
53.338768,41.299999,,
53.277924,42.375,,
53.431431,53,,
53.493992,72.050003,,
53.539654,83.550003,,
53.572979,79.400002,,
53.547821,66.300003,,
53.578934,55.575001,,
53.453209,50.474998,,
53.262489,47.599998,,
53.172775,44.724998,,
53.305218,44.375,,
53.302921,45.900002,,
53.350719,48.424999,,
53.286648,49.424999,,
53.33884,48.775002,,
53.475895,48.400002,,
53.526447,50.775002,,
53.662296,55.700001,,
53.909882,58.849998,,
53.942146,57.924999,,
54.064651,54.25,,
53.956142,49.5,,
53.827477,45.375,,
53.733566,42.950001,,
53.566059,41.900002,,
53.443813,42.724998,,
53.453548,43.325001,,
53.411179,44.200001,,
53.380249,44.700001,,
53.407158,50.549999,,
53.4268,65.400002,,
53.342175,77.150002,,
53.428844,74.849998,,
53.492104,62.200001,,
53.389839,50.474998,,
53.364677,44.650002,,
53.346317,42.650002,,
51.947498,42.174999,,
52.311993,44,,
52.627495,46.799999,,
52.907249,49.325001,,
52.962982,49.599998,,
53.003662,47.674999,,
52.983871,45.375,,
53.117863,43.424999,,
53.166176,42.599998,,
53.250919,42.650002,,
53.21381,43.375,,
53.483601,45.150002,,
53.532063,49.724998,,
53.715874,54.799999,,
53.751068,56.849998,,
53.974674,55.799999,,
53.989437,53.075001,,
53.950729,50.099998,,
53.873001,47.825001,,
54.014187,46.5,,
54.018269,51.549999,,
53.971771,68.375,,
53.838875,85.400002,,
53.741886,85.824997,,
53.81953,75.074997,,
53.678284,58.849998,,
53.62468,47.650002,,
53.585552,41.525002,,
53.458042,38.099998,,
53.513412,37.299999,,
53.504349,40.025002,,
53.398769,44.424999,,
53.51963,47.474998,,
53.657322,47.799999,,
53.757816,46.075001,,
53.63324,43.700001,,
53.591801,43.150002,,
53.561558,42.950001,,
53.440529,43.474998,,
53.352196,44.224998,,
53.238243,44.900002,,
53.352997,45.450001,,
53.337788,45.650002,,
53.376171,47.375,,
53.503139,51.674999,,
53.595806,58.400002,,
53.811874,61.75,,
53.920097,59.775002,,
53.9496,55.424999,,
54.169048,56.849998,,
54.131298,70.099998,,
54.103745,84.324997,,
54.083633,84.074997,,
54.167915,70.25,,
54.031509,53.174999,,
53.783516,42.5,,
53.602524,38.224998,,
53.42094,36.650002,,
53.535812,37.299999,,
53.471218,40.650002,,
53.473549,44.75,,
53.376293,47.075001,,
53.602188,46.950001,,
53.618622,45.025002,,
53.630608,43.375,,
53.490921,42.375,,
53.586887,42.375,,
53.706406,43.599998,,
53.694683,45.849998,,
53.686131,50.075001,,
53.729359,54.174999,,
53.909351,57.599998,,
53.892281,58.174999,,
53.879818,56,,
53.870728,52.049999,,
53.91357,48.125,,
53.895359,45.099998,,
53.783108,47.075001,,
53.80014,60.875,,
53.713612,78.400002,,
53.699936,83.224998,,
53.68996,71.949997,,
53.633202,55.375,,
53.690735,44.849998,,
53.584282,40.700001,,
53.605553,39.599998,,
53.621075,40.200001,,
53.731361,41.799999,,
53.613934,44.875,,
53.478756,47.075001,,
53.380089,46.849998,,
53.209126,44.924999,,
53.331741,43.349998,,
53.2728,42.799999,,
53.229778,43.049999,,
53.198376,43.900002,,
53.175457,45.575001,,
53.307171,48.474998,,
53.502262,52.200001,,
53.644646,55.650002,,
53.798038,58.299999,,
53.860516,57.099998,,
53.906116,53.674999,,
53.840435,49.900002,,
53.990421,46.400002,,
53.90197,44.424999,,
53.886887,45.700001,,
53.875885,58.325001,,
53.719418,76.949997,,
53.704174,84.699997,,
53.594097,75.650002,,
53.563229,59.299999,,
53.441746,46.700001,,
53.353081,42.150002,,
53.436813,40.174999,,
53.448437,40.099998,,
53.40744,41.424999,,
53.575443,45.75,,
53.500134,50.049999,,
53.59362,51.599998,,
53.612362,50.299999,,
53.477604,47.099998,,
53.478214,44.200001,,
53.379696,42.775002,,
53.307796,42.5,,
53.205845,42.849998,,
53.279869,43.575001,,
53.284416,45.325001,,
53.337212,48.025002,,
53.474705,53.674999,,
53.476097,58.775002,,
53.675026,59.849998,,
53.820213,56.775002,,
53.827225,51.900002,,
53.832336,47.275002,,
53.885544,47.650002,,
53.924381,60.599998,,
53.853767,77.074997,,
53.653793,81.349998,,
53.656277,69.650002,,
53.509663,53.474998,,
53.402649,42.650002,,
53.324551,38.549999,,
53.415985,38.400002,,
53.383759,39.599998,,
53.409729,43.150002,,
53.329712,47.025002,,
53.172356,48.875,,
53.304909,47.924999,,
53.352173,45.650002,,
53.287704,43.299999,,
53.438572,41.825001,,
53.400246,41.950001,,
53.421753,42.849998,,
53.387974,43.775002,,
53.016956,44.299999,,
53.092533,44.599998,,
52.949772,44.924999,,
52.895061,44.825001,,
52.904606,44.924999,,
53.208454,48.400002,,
53.529171,55.099998,,
53.812717,60.849998,,
53.920712,61.299999,,
53.900566,57.450001,,
53.984825,58.549999,,
53.897884,71.599998,,
53.883907,83.724998,,
53.972668,82.324997,,
53.889011,68.949997,,
53.877434,54.950001,,
53.8195,46.724998,,
53.727741,43.25,,
53.66077,41.325001,,
53.512936,40.775002,,
53.405041,42.650002,,
53.276817,45.325001,,
53.430626,47.625,,
53.394451,47.5,,
53.318565,46.450001,,
53.26318,44.974998,,
53.321716,44.150002,,
53.314957,43.549999,,
53.211071,43.700001,,
53.184731,43.974998,,
53.214977,44.849998,,
53.237053,45.625,,
53.352127,47.450001,,
53.436115,50.875,,
53.695328,54.599998,,
53.83503,55.650002,,
53.739079,54.25,,
53.669048,51.150002,,
53.568451,48.049999,,
53.692959,45.775002,,
53.734348,45.5,,
53.616119,54.075001,,
53.579304,73.099998,,
53.552437,85.775002,,
53.532829,82.949997,,
53.469036,66.425003,,
53.373005,49.400002,,
53.500828,40.450001,,
53.396206,38,,
53.4188,38.724998,,
53.286854,40.775002,,
53.24004,44.125,,
53.205868,47.599998,,
53.03249,49.275002,,
52.955433,48.599998,,
52.899193,46.275002,,
53.006584,44.049999,,
52.986004,42.775002,,
52.921505,42.674999,,
52.973389,43.299999,,
52.9123,43.974998,,
53.06562,44.900002,,
53.029095,44.875,,
53.05191,45.299999,,
53.266476,46.075001,,
53.423077,48.25,,
53.586853,52.400002,,
53.60743,57.150002,,
53.671925,58.599998,,
53.669518,57.349998,,
53.519318,62.625,,
53.508656,76.150002,,
53.401917,84.025002,,
53.521927,77.875,,
53.461086,62.025002,,
53.268234,47.049999,,
53.226444,38.625,,
53.096989,35.549999,,
53.051983,36.549999,,
53.118099,39.674999,,
53.116871,43.525002,,
53.313889,45.900002,,
53.210289,46.349998,,
53.283112,45.150002,,
53.286781,43.5,,
53.289463,42.450001,,
53.340897,42.349998,,
53.27948,43.049999,,
53.135696,44.025002,,
53.129711,45.599998,,
53.273785,48.549999,,
53.131531,53.5,,
53.225632,59.375,,
53.393272,61.075001,,
53.41666,58.075001,,
53.681129,53.450001,,
53.676231,48.674999,,
53.969532,46.424999,,
53.98568,52.299999,,
54.096428,69.775002,,
53.979332,84.474998,,
53.794914,83.275002,,
53.610844,68.125,,
53.476498,50.575001,,
53.279488,40.150002,,
53.135708,36.674999,,
52.981285,36.974998,,
53.017014,39.599998,,
52.993614,43.150002,,
53.02602,46.799999,,
52.851749,48.75,,
52.823521,48.275002,,
53.050312,46.174999,,
53.116875,44,,
52.967537,42.525002,,
53.204903,42.450001,,
53.229702,43.900002,,
53.346764,48.950001,,
53.531155,55.525002,,
53.616253,59.799999,,
53.62888,58.900002,,
53.588619,54.5,,
53.559238,50.075001,,
53.537792,52.950001,,
53.670578,67.199997,,
53.668533,80.574997,,
53.617558,80.425003,,
53.580357,67.925003,,
53.553204,52.950001,,
53.582863,43.599998,,
53.406597,39.599998,,
53.327435,38.625,,
53.467567,39.924999,,
53.421406,42.525002,,
53.437199,45.799999,,
53.399239,47.724998,,
53.322063,47.599998,,
53.265732,45.825001,,
53.224617,43.950001,,
53.194614,43.775002,,
53.172714,44.474998,,
53.305172,45.25,,
53.253407,46.200001,,
53.116661,47.025002,,
53.115826,48,,
52.620419,49.125,,
52.902081,50.549999,,
53.107651,51.825001,,
53.505081,58.400002,,
53.795139,74.25,,
53.66048,85.775002,,
53.760124,85.849998,,
53.832848,75.800003,,
53.836437,60.650002,,
53.888542,50.099998,,
53.778133,45.474998,,
53.796509,43.950001,,
53.809925,44.875,,
54.067108,47.049999,,
54.155857,48.924999,,
54.17115,50.174999,,
54.083347,48.825001,,
54.118221,45.450001,,
54.0942,41.224998,,
54.324066,37.724998,,
53.997036,36.575001,,
53.857315,37.025002,,
53.70586,38.450001,,
53.694283,40.700001,,
53.685833,42.674999,,
53.531227,43.724998,,
53.467869,43.924999,,
53.372147,43.450001,,
53.302288,45.25,,
53.350262,55.974998,,
53.533707,75.199997,,
53.469681,85.800003,,
53.670349,84.074997,,
53.717842,71.925003,,
53.752502,58.974998,,
53.876762,50.775002,,
53.917973,46.775002,,
53.898571,46.174999,,
54.082325,48.599998,,
54.364872,51.849998,,
54.571091,57.049999,,
54.622639,66.449997,,
54.511829,63.900002,,
54.43095,53.200001,,
54.174007,41.775002,,
53.986473,35.599998,,
53.849609,34.375,,
53.848675,37,,
53.699558,37.75,,
53.541245,38.275002,,
53.524666,39.900002,,
53.710476,41.224998,,
53.697651,42.25,,
53.638817,43,,
53.546387,43.650002,,
53.825291,51.400002,,
53.880405,68.300003,,
53.920631,82.400002,,
53.949993,81.849998,,
54.020897,69.75,,
54.072647,56.849998,,
54.011459,48.700001,,
53.966801,45.625,,
54.330044,45.424999,,
54.54567,46.974998,,
54.653568,49.950001,,
54.930233,51.299999,,
55.033192,50.575001,,
55.00938,48.400002,,
55.140438,45.849998,,
55.137138,44.775002,,
55.134724,44.974998,,
55.231918,45.099998,,
55.203903,47.075001,,
55.183449,48.525002,,
55.168526,49.5,,
55.306072,49.700001,,
55.208538,48.674999,,
55.038403,46.150002,,
55.013184,44.375,,
54.84634,44.25,,
54.922493,43.650002,,
54.879108,42.549999,,
54.995884,42.474998,,
55.279026,50.875,,
55.584637,64.974998,,
56.005596,83,,
56.362312,83.300003,,
56.523705,70.75,,
56.987843,56.799999,,
57.079201,48.674999,,
57.294315,45.599998,,
57.401836,45,,
57.430828,45.900002,,
57.550945,48.200001,,
57.440701,49.974998,,
57.26128,48.825001,,
56.932407,45.349998,,
56.84082,42.025002,,
56.675022,41.599998,,
56.405575,42.200001,,
56.208927,42.674999,,
56.11488,43.599998,,
56.046246,43.924999,,
55.897186,44.400002,,
55.738918,44.325001,,
55.672886,44.825001,,
55.624695,45.349998,,
55.836926,45.25,,
56.140251,45.924999,,
56.312153,48.299999,,
56.586048,50.424999,,
56.835434,54.799999,,
57.116402,65.275002,,
57.370949,75.724998,,
57.754639,76.125,,
58.034676,67.099998,,
58.239063,55.599998,,
58.239788,47.799999,,
58.141357,44.099998,,
58.21796,42.625,,
58.125431,42.25,,
57.810501,42.825001,,
57.679607,43.075001,,
57.287209,41.825001,,
57.050297,41.224998,,
56.728951,41.775002,,
56.444931,41.599998,,
56.287128,42.224998,,
56.122475,44.375,,
56.002304,46.5,,
55.964077,48.174999,,
56.233055,49.325001,,
56.52832,50.474998,,
56.892258,52.174999,,
57.157875,53,,
57.351738,52.299999,,
57.740616,51.424999,,
57.826519,50.375,,
57.988186,49.349998,,
58.254601,48.875,,
58.300613,49.125,,
57.938358,54.275002,,
58.168758,65.650002,,
58.435879,72.349998,,
58.432919,67.849998,,
58.183353,57.099998,,
57.90226,47.599998,,
57.54866,42.724998,,
57.389549,40.025002,,
57.223946,40.400002,,
57.004128,43.900002,,
56.843693,47.700001,,
56.528679,49.75,,
56.496681,50.150002,,
56.423855,49.099998,,
56.321224,47.575001,,
56.444233,46.025002,,
56.583488,44.075001,,
56.685131,44.025002,,
56.858265,46.450001,,
56.836193,49.325001,,
57.116955,51.25,,
57.123955,50.825001,,
57.129063,49.450001,,
57.182266,48.299999,,
57.320057,47.775002,,
57.420624,47.575001,,
57.444542,47.275002,,
57.461998,47.099998,,
57.375782,47.125,,
57.510773,47.575001,,
57.559814,54.525002,,
57.546131,67.974998,,
57.734058,76.5,,
57.722782,72.775002,,
57.76403,62.674999,,
57.744652,54,,
57.730511,49.799999,,
57.670712,47.924999,,
57.429146,47.049999,,
57.252842,47.025002,,
57.124172,48.400002,,
57.079742,50.25,,
57.096798,49.950001,,
57.109238,47.775002,,
57.118324,45.950001,,
57.372345,45.400002,,
57.557743,46.174999,,
57.693054,47.650002,,
57.643372,48.974998,,
57.805035,49.525002,,
57.972496,49.325001,,
57.946281,48.125,,
57.976624,47.450001,,
57.454498,46.849998,,
57.617699,46.875,,
57.588379,47.25,,
57.566978,47.5,,
57.551353,47.025002,,
57.737873,47.125,,
57.725563,51.900002,,
57.716583,63.974998,,
57.660542,73.099998,,
57.42173,70.900002,,
57.494827,61.825001,,
57.449219,53.650002,,
57.267494,50,,
57.332783,48.75,,
57.231998,49.075001,,
57.257397,49.275002,,
57.275925,49.549999,,
57.388416,48.724998,,
57.272594,47.075001,,
57.138584,45.974998,,
57.040779,45.075001,,
56.919918,45.299999,,
57.128582,46.349998,,
57.181915,47.599998,,
57.072407,48.799999,,
57.091434,49.474998,,
57.006367,48.799999,,
57.09272,48.25,,
57.056789,47.400002,,
57.030563,47.25,,
57.159859,47.174999,,
57.105789,46.849998,,
57.165283,46.549999,,
57.109745,46.674999,,
57.267128,46.825001,,
57.184074,47.825001,,
57.172943,55.224998,,
57.065857,70.5,,
